2025-07-04 04:30:04,328 p=52274 u=devops n=ansible | Downloading http://content.example.com/jenkins-ci-plt/collections/ansible-posix-1.5.2.tar.gz to /home/devops/.ansible/tmp/ansible-local-52274tw6d8_ib/tmpt8yl1r_1/ansible-posix-1.5.2-c75ic3dy
2025-07-04 04:30:07,574 p=52274 u=devops n=ansible | Installing 'community.mysql:3.12.0' to '/home/devops/haproxy-lamp/collections/ansible_collections/community/mysql'
2025-07-04 04:30:07,575 p=52274 u=devops n=ansible | -
2025-07-04 04:30:07,675 p=52274 u=devops n=ansible | community.mysql:3.12.0 was installed successfully
2025-07-04 04:30:16,529 p=52280 u=devops n=ansible | # /home/devops/haproxy-lamp/collections/ansible_collections
Collection        Version
----------------- -------

2025-07-04 04:30:16,529 p=52280 u=devops n=ansible | ansible.posix     1.5.2  
2025-07-04 04:30:16,529 p=52280 u=devops n=ansible | community.general 9.5.7  
2025-07-04 04:30:16,529 p=52280 u=devops n=ansible | community.mysql   3.12.0 
2025-07-04 08:59:00,828 p=16 u=root n=ansible | {"/home/devops/haproxy-lamp/collections/ansible_collections": {"ansible.posix": {"version": "1.5.2"}, "community.general": {"version": "9.5.7"}, "community.mysql": {"version": "3.12.0"}}}
2025-07-04 08:59:01,809 p=21 u=root n=ansible | PLAY [Init base environment for all hosts] ***************************************************************************
2025-07-04 08:59:01,821 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 08:59:01,930 p=21 u=root n=ansible | fatal: [haproxy]: UNREACHABLE! => {"changed": false, "msg": "Failed to connect to the host via ssh: Warning: Permanently added 'serverc,172.25.250.12' (ECDSA) to the list of known hosts.\r\ndevops@serverc: Permission denied (publickey,gssapi-keyex,gssapi-with-mic,password).", "unreachable": true}
2025-07-04 08:59:01,957 p=21 u=root n=ansible | fatal: [mariadb-server]: UNREACHABLE! => {"changed": false, "msg": "Failed to connect to the host via ssh: Warning: Permanently added 'serverd,172.25.250.13' (ECDSA) to the list of known hosts.\r\ndevops@serverd: Permission denied (publickey,gssapi-keyex,gssapi-with-mic,password).", "unreachable": true}
2025-07-04 08:59:03,506 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 08:59:03,524 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 08:59:03,544 p=21 u=root n=ansible | TASK [base : Synchronize dnf repo files] *****************************************************************************
2025-07-04 08:59:04,521 p=21 u=root n=ansible | ok: [webserver1] => (item=additional.repo)
2025-07-04 08:59:04,551 p=21 u=root n=ansible | ok: [webserver2] => (item=additional.repo)
2025-07-04 08:59:05,383 p=21 u=root n=ansible | ok: [webserver1] => (item=rhel_dvd.repo)
2025-07-04 08:59:05,410 p=21 u=root n=ansible | ok: [webserver2] => (item=rhel_dvd.repo)
2025-07-04 08:59:05,448 p=21 u=root n=ansible | PLAY [Deploy HAProxy] ************************************************************************************************
2025-07-04 08:59:05,455 p=21 u=root n=ansible | PLAY [Deploy Apache HTTPD Server and PHP] ****************************************************************************
2025-07-04 08:59:05,466 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 08:59:06,465 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 08:59:06,496 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 08:59:06,513 p=21 u=root n=ansible | TASK [apache-php : Install Apache HTTPD and PHP package] *************************************************************
2025-07-04 08:59:07,731 p=21 u=root n=ansible | fatal: [webserver1]: FAILED! => {"changed": false, "failures": ["No package php-mysql available."], "msg": "Failed to install some of the specified packages", "rc": 1, "results": []}
2025-07-04 08:59:07,736 p=21 u=root n=ansible | fatal: [webserver2]: FAILED! => {"changed": false, "failures": ["No package php-mysql available."], "msg": "Failed to install some of the specified packages", "rc": 1, "results": []}
2025-07-04 08:59:07,737 p=21 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2025-07-04 08:59:07,738 p=21 u=root n=ansible | haproxy                    : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 08:59:07,738 p=21 u=root n=ansible | mariadb-server             : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 08:59:07,738 p=21 u=root n=ansible | webserver1                 : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 08:59:07,738 p=21 u=root n=ansible | webserver2                 : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 09:03:19,713 p=16 u=root n=ansible | {"/home/devops/haproxy-lamp/collections/ansible_collections": {"ansible.posix": {"version": "1.5.2"}, "community.general": {"version": "9.5.7"}, "community.mysql": {"version": "3.12.0"}}}
2025-07-04 09:03:20,664 p=21 u=root n=ansible | PLAY [Init base environment for all hosts] ***************************************************************************
2025-07-04 09:03:20,676 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:03:22,602 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:03:22,650 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:03:22,690 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:03:22,723 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:03:22,744 p=21 u=root n=ansible | TASK [base : Synchronize dnf repo files] *****************************************************************************
2025-07-04 09:03:24,000 p=21 u=root n=ansible | ok: [webserver2] => (item=additional.repo)
2025-07-04 09:03:24,010 p=21 u=root n=ansible | ok: [webserver1] => (item=additional.repo)
2025-07-04 09:03:24,204 p=21 u=root n=ansible | changed: [mariadb-server] => (item=additional.repo)
2025-07-04 09:03:24,323 p=21 u=root n=ansible | changed: [haproxy] => (item=additional.repo)
2025-07-04 09:03:25,033 p=21 u=root n=ansible | ok: [webserver2] => (item=rhel_dvd.repo)
2025-07-04 09:03:25,079 p=21 u=root n=ansible | ok: [webserver1] => (item=rhel_dvd.repo)
2025-07-04 09:03:25,323 p=21 u=root n=ansible | changed: [mariadb-server] => (item=rhel_dvd.repo)
2025-07-04 09:03:25,419 p=21 u=root n=ansible | changed: [haproxy] => (item=rhel_dvd.repo)
2025-07-04 09:03:25,479 p=21 u=root n=ansible | PLAY [Deploy HAProxy] ************************************************************************************************
2025-07-04 09:03:25,492 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:03:26,445 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:03:26,461 p=21 u=root n=ansible | TASK [haproxy : Install HAProxy package] *****************************************************************************
2025-07-04 09:03:32,538 p=21 u=root n=ansible | changed: [haproxy]
2025-07-04 09:03:32,549 p=21 u=root n=ansible | TASK [haproxy : Transfer haproxy.cfg] ********************************************************************************
2025-07-04 09:03:33,499 p=21 u=root n=ansible | changed: [haproxy]
2025-07-04 09:03:33,509 p=21 u=root n=ansible | TASK [haproxy : Start HAProxy service] *******************************************************************************
2025-07-04 09:03:34,547 p=21 u=root n=ansible | changed: [haproxy]
2025-07-04 09:03:34,560 p=21 u=root n=ansible | TASK [haproxy : Allow HAProxy service through firewalld] *************************************************************
2025-07-04 09:03:35,322 p=21 u=root n=ansible | changed: [haproxy]
2025-07-04 09:03:35,339 p=21 u=root n=ansible | RUNNING HANDLER [haproxy : restart_haproxy] **************************************************************************
2025-07-04 09:03:35,972 p=21 u=root n=ansible | changed: [haproxy]
2025-07-04 09:03:35,983 p=21 u=root n=ansible | PLAY [Deploy Apache HTTPD Server and PHP] ****************************************************************************
2025-07-04 09:03:35,996 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:03:37,131 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:03:37,164 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:03:37,189 p=21 u=root n=ansible | TASK [apache-php : Install Apache HTTPD and PHP package] *************************************************************
2025-07-04 09:03:38,320 p=21 u=root n=ansible | fatal: [webserver1]: FAILED! => {"changed": false, "failures": ["No package php-mysql available."], "msg": "Failed to install some of the specified packages", "rc": 1, "results": []}
2025-07-04 09:03:38,382 p=21 u=root n=ansible | fatal: [webserver2]: FAILED! => {"changed": false, "failures": ["No package php-mysql available."], "msg": "Failed to install some of the specified packages", "rc": 1, "results": []}
2025-07-04 09:03:38,384 p=21 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2025-07-04 09:03:38,384 p=21 u=root n=ansible | haproxy                    : ok=8    changed=6    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:03:38,384 p=21 u=root n=ansible | mariadb-server             : ok=2    changed=1    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:03:38,385 p=21 u=root n=ansible | webserver1                 : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 09:03:38,385 p=21 u=root n=ansible | webserver2                 : ok=3    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 09:07:09,698 p=16 u=root n=ansible | {"/home/devops/haproxy-lamp/collections/ansible_collections": {"ansible.posix": {"version": "1.5.2"}, "community.general": {"version": "9.5.7"}, "community.mysql": {"version": "3.12.0"}}}
2025-07-04 09:07:10,666 p=21 u=root n=ansible | PLAY [Init base environment for all hosts] ***************************************************************************
2025-07-04 09:07:10,678 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:07:12,644 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:07:12,664 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:07:12,675 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:07:12,677 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:07:12,697 p=21 u=root n=ansible | TASK [base : Synchronize dnf repo files] *****************************************************************************
2025-07-04 09:07:13,974 p=21 u=root n=ansible | ok: [mariadb-server] => (item=additional.repo)
2025-07-04 09:07:13,990 p=21 u=root n=ansible | ok: [webserver2] => (item=additional.repo)
2025-07-04 09:07:14,003 p=21 u=root n=ansible | ok: [webserver1] => (item=additional.repo)
2025-07-04 09:07:14,080 p=21 u=root n=ansible | ok: [haproxy] => (item=additional.repo)
2025-07-04 09:07:15,032 p=21 u=root n=ansible | ok: [webserver2] => (item=rhel_dvd.repo)
2025-07-04 09:07:15,043 p=21 u=root n=ansible | ok: [mariadb-server] => (item=rhel_dvd.repo)
2025-07-04 09:07:15,072 p=21 u=root n=ansible | ok: [webserver1] => (item=rhel_dvd.repo)
2025-07-04 09:07:15,104 p=21 u=root n=ansible | ok: [haproxy] => (item=rhel_dvd.repo)
2025-07-04 09:07:15,165 p=21 u=root n=ansible | PLAY [Deploy HAProxy] ************************************************************************************************
2025-07-04 09:07:15,176 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:07:16,135 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:07:16,152 p=21 u=root n=ansible | TASK [haproxy : Install HAProxy package] *****************************************************************************
2025-07-04 09:07:17,307 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:07:17,317 p=21 u=root n=ansible | TASK [haproxy : Transfer haproxy.cfg] ********************************************************************************
2025-07-04 09:07:18,127 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:07:18,137 p=21 u=root n=ansible | TASK [haproxy : Start HAProxy service] *******************************************************************************
2025-07-04 09:07:18,939 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:07:18,947 p=21 u=root n=ansible | TASK [haproxy : Allow HAProxy service through firewalld] *************************************************************
2025-07-04 09:07:19,658 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:07:19,685 p=21 u=root n=ansible | PLAY [Deploy Apache HTTPD Server and PHP] ****************************************************************************
2025-07-04 09:07:19,694 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:07:20,675 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:07:20,706 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:07:20,726 p=21 u=root n=ansible | TASK [apache-php : Install Apache HTTPD and PHP package] *************************************************************
2025-07-04 09:07:23,845 p=21 u=root n=ansible | changed: [webserver1]
2025-07-04 09:07:23,868 p=21 u=root n=ansible | changed: [webserver2]
2025-07-04 09:07:23,880 p=21 u=root n=ansible | TASK [apache-php : Transfer index.php.j2] ****************************************************************************
2025-07-04 09:07:24,913 p=21 u=root n=ansible | changed: [webserver2]
2025-07-04 09:07:24,921 p=21 u=root n=ansible | changed: [webserver1]
2025-07-04 09:07:24,932 p=21 u=root n=ansible | TASK [apache-php : Apache HTTPD service status] **********************************************************************
2025-07-04 09:07:25,617 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:07:25,781 p=21 u=root n=ansible | changed: [webserver1]
2025-07-04 09:07:25,790 p=21 u=root n=ansible | TASK [apache-php : Allow Apache HTTPD service through firewalld] *****************************************************
2025-07-04 09:07:26,477 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:07:26,537 p=21 u=root n=ansible | changed: [webserver1]
2025-07-04 09:07:26,570 p=21 u=root n=ansible | PLAY [Deploy MariaDB Server] *****************************************************************************************
2025-07-04 09:07:26,588 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:07:27,562 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:07:27,578 p=21 u=root n=ansible | TASK [mariadb : Install MariaDB server package] **********************************************************************
2025-07-04 09:07:43,804 p=21 u=root n=ansible | changed: [mariadb-server]
2025-07-04 09:07:43,813 p=21 u=root n=ansible | TASK [mariadb : Start MariaDB server] ********************************************************************************
2025-07-04 09:07:46,431 p=21 u=root n=ansible | changed: [mariadb-server]
2025-07-04 09:07:46,443 p=21 u=root n=ansible | TASK [mariadb : Create database in MariaDB] **************************************************************************
2025-07-04 09:07:47,060 p=21 u=root n=ansible | fatal: [mariadb-server]: FAILED! => {"changed": false, "msg": "A MySQL module is required: for Python 2.7 either PyMySQL, or MySQL-python, or for Python 3.X mysqlclient or PyMySQL. Consider setting ansible_python_interpreter to use the intended Python version."}
2025-07-04 09:07:47,062 p=21 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2025-07-04 09:07:47,062 p=21 u=root n=ansible | haproxy                    : ok=7    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:07:47,063 p=21 u=root n=ansible | mariadb-server             : ok=5    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 09:07:47,063 p=21 u=root n=ansible | webserver1                 : ok=7    changed=4    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:07:47,063 p=21 u=root n=ansible | webserver2                 : ok=7    changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:09:54,601 p=16 u=root n=ansible | {"/home/devops/haproxy-lamp/collections/ansible_collections": {"ansible.posix": {"version": "1.5.2"}, "community.general": {"version": "9.5.7"}, "community.mysql": {"version": "3.12.0"}}}
2025-07-04 09:09:55,589 p=21 u=root n=ansible | PLAY [Init base environment for all hosts] ***************************************************************************
2025-07-04 09:09:55,601 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:09:57,538 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:09:57,554 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:09:57,568 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:09:57,570 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:09:57,588 p=21 u=root n=ansible | TASK [base : Synchronize dnf repo files] *****************************************************************************
2025-07-04 09:09:58,866 p=21 u=root n=ansible | ok: [webserver2] => (item=additional.repo)
2025-07-04 09:09:58,875 p=21 u=root n=ansible | ok: [mariadb-server] => (item=additional.repo)
2025-07-04 09:09:58,892 p=21 u=root n=ansible | ok: [webserver1] => (item=additional.repo)
2025-07-04 09:09:58,952 p=21 u=root n=ansible | ok: [haproxy] => (item=additional.repo)
2025-07-04 09:09:59,940 p=21 u=root n=ansible | ok: [webserver2] => (item=rhel_dvd.repo)
2025-07-04 09:09:59,949 p=21 u=root n=ansible | ok: [mariadb-server] => (item=rhel_dvd.repo)
2025-07-04 09:09:59,987 p=21 u=root n=ansible | ok: [haproxy] => (item=rhel_dvd.repo)
2025-07-04 09:10:00,006 p=21 u=root n=ansible | ok: [webserver1] => (item=rhel_dvd.repo)
2025-07-04 09:10:00,063 p=21 u=root n=ansible | PLAY [Deploy HAProxy] ************************************************************************************************
2025-07-04 09:10:00,074 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:10:01,039 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:10:01,060 p=21 u=root n=ansible | TASK [haproxy : Install HAProxy package] *****************************************************************************
2025-07-04 09:10:02,117 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:10:02,127 p=21 u=root n=ansible | TASK [haproxy : Transfer haproxy.cfg] ********************************************************************************
2025-07-04 09:10:02,923 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:10:02,933 p=21 u=root n=ansible | TASK [haproxy : Start HAProxy service] *******************************************************************************
2025-07-04 09:10:03,747 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:10:03,757 p=21 u=root n=ansible | TASK [haproxy : Allow HAProxy service through firewalld] *************************************************************
2025-07-04 09:10:04,473 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:10:04,499 p=21 u=root n=ansible | PLAY [Deploy Apache HTTPD Server and PHP] ****************************************************************************
2025-07-04 09:10:04,510 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:10:05,501 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:10:05,521 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:10:05,541 p=21 u=root n=ansible | TASK [apache-php : Install Apache HTTPD and PHP package] *************************************************************
2025-07-04 09:10:06,866 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:10:06,927 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:10:06,937 p=21 u=root n=ansible | TASK [apache-php : Transfer index.php.j2] ****************************************************************************
2025-07-04 09:10:07,828 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:10:07,831 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:10:07,839 p=21 u=root n=ansible | TASK [apache-php : Apache HTTPD service status] **********************************************************************
2025-07-04 09:10:08,511 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:10:08,512 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:10:08,523 p=21 u=root n=ansible | TASK [apache-php : Allow Apache HTTPD service through firewalld] *****************************************************
2025-07-04 09:10:09,187 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:10:09,198 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:10:09,232 p=21 u=root n=ansible | PLAY [Deploy MariaDB Server] *****************************************************************************************
2025-07-04 09:10:09,268 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:10:10,217 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:10:10,235 p=21 u=root n=ansible | TASK [mariadb : Install MariaDB server package] **********************************************************************
2025-07-04 09:10:12,609 p=21 u=root n=ansible | changed: [mariadb-server]
2025-07-04 09:10:12,618 p=21 u=root n=ansible | TASK [mariadb : Start MariaDB server] ********************************************************************************
2025-07-04 09:10:13,211 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:10:13,221 p=21 u=root n=ansible | TASK [mariadb : Create database in MariaDB] **************************************************************************
2025-07-04 09:10:13,822 p=21 u=root n=ansible | fatal: [mariadb-server]: FAILED! => {"changed": false, "msg": "unable to find /root/.my.cnf. Exception message: (1698, \"Access denied for user 'root'@'localhost'\")"}
2025-07-04 09:10:13,824 p=21 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2025-07-04 09:10:13,824 p=21 u=root n=ansible | haproxy                    : ok=7    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:10:13,824 p=21 u=root n=ansible | mariadb-server             : ok=5    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 09:10:13,824 p=21 u=root n=ansible | webserver1                 : ok=7    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:10:13,824 p=21 u=root n=ansible | webserver2                 : ok=7    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:24:14,275 p=16 u=root n=ansible | {"/home/devops/haproxy-lamp/collections/ansible_collections": {"ansible.posix": {"version": "1.5.2"}, "community.general": {"version": "9.5.7"}, "community.mysql": {"version": "3.12.0"}}}
2025-07-04 09:24:15,237 p=21 u=root n=ansible | PLAY [Init base environment for all hosts] ***************************************************************************
2025-07-04 09:24:15,249 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:24:17,217 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:24:17,228 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:24:17,239 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:24:17,251 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:24:17,311 p=21 u=root n=ansible | PLAY [Deploy HAProxy] ************************************************************************************************
2025-07-04 09:24:17,323 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:24:18,270 p=21 u=root n=ansible | ok: [haproxy]
2025-07-04 09:24:18,302 p=21 u=root n=ansible | PLAY [Deploy Apache HTTPD Server and PHP] ****************************************************************************
2025-07-04 09:24:18,311 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:24:19,302 p=21 u=root n=ansible | ok: [webserver2]
2025-07-04 09:24:19,319 p=21 u=root n=ansible | ok: [webserver1]
2025-07-04 09:24:19,363 p=21 u=root n=ansible | PLAY [Deploy MariaDB Server] *****************************************************************************************
2025-07-04 09:24:19,373 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:24:20,338 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:24:20,359 p=21 u=root n=ansible | TASK [mariadb : Install MariaDB server package] **********************************************************************
2025-07-04 09:24:21,436 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:24:21,446 p=21 u=root n=ansible | TASK [mariadb : Start MariaDB server] ********************************************************************************
2025-07-04 09:24:22,246 p=21 u=root n=ansible | ok: [mariadb-server]
2025-07-04 09:24:22,255 p=21 u=root n=ansible | TASK [mariadb : Create database in MariaDB] **************************************************************************
2025-07-04 09:24:22,857 p=21 u=root n=ansible | changed: [mariadb-server]
2025-07-04 09:24:22,866 p=21 u=root n=ansible | TASK [mariadb : Create users in MariaDB] *****************************************************************************
2025-07-04 09:24:23,481 p=21 u=root n=ansible | fatal: [mariadb-server]: FAILED! => {"changed": false, "msg": "unable to connect to database, check login_user and login_password are correct or /root/.my.cnf has the credentials. Exception message: (1698, \"Access denied for user 'root'@'localhost'\")"}
2025-07-04 09:24:23,483 p=21 u=root n=ansible | PLAY RECAP ***********************************************************************************************************
2025-07-04 09:24:23,483 p=21 u=root n=ansible | haproxy                    : ok=2    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:24:23,483 p=21 u=root n=ansible | mariadb-server             : ok=5    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-07-04 09:24:23,483 p=21 u=root n=ansible | webserver1                 : ok=2    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:24:23,483 p=21 u=root n=ansible | webserver2                 : ok=2    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-07-04 09:26:30,278 p=16 u=root n=ansible | {"/home/devops/haproxy-lamp/collections/ansible_collections": {"ansible.posix": {"version": "1.5.2"}, "community.general": {"version": "9.5.7"}, "community.mysql": {"version": "3.12.0"}}}
2025-07-04 09:26:31,249 p=21 u=root n=ansible | PLAY [Init base environment for all hosts] ***************************************************************************
2025-07-04 09:26:31,261 p=21 u=root n=ansible | TASK [Gathering Facts] ***********************************************************************************************
2025-07-04 09:26:33,349 p=21 u=root n=ansible | ok: [mariadb-server]
